CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;SEZ2011;NSEZ;ACE;CODLOC;CODASC;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000003;3;1;10001;;65;34;31;24;31;2;6;2;18;15;0;0;1;5;6;2;3;2;0;2;6;8;6;4;3;2;2;4;10;4;5;2;1;1;0;2;2;2;4;4;1;1;1;1;3;59;18;13;10;11;5;2;29;10;5;4;5;4;1;31;30;1;18;18;0;21;5;5;3;1;1;0;35;4;12;4;4;2;1;2;1;1;1;0;1;0;0;3;0;0;4;27;15;0;15;0;2576;16;8;4;28;65;11;8;1;5;3;0;0;15;14;12;2;12;0;0;11;1;0;0;0;0;0;0;0;0;2;4;6;2;1;3;5;1;0;55;0;11;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000004;4;1;10001;;70;33;37;34;22;2;4;8;17;9;2;1;4;5;0;0;1;5;4;7;7;9;5;8;4;5;3;5;2;2;0;0;1;0;1;6;3;3;2;6;1;3;1;3;1;65;11;18;22;8;4;2;31;6;14;9;1;0;1;45;42;3;23;20;3;20;8;6;4;2;0;0;36;4;10;6;14;5;7;6;1;1;3;1;8;4;2;0;0;0;14;45;28;0;28;0;3199;29;15;2;46;70;29;12;3;2;0;0;0;15;15;11;4;11;0;0;11;0;0;0;0;0;0;0;0;0;0;3;8;0;0;3;4;4;0;78;0;9;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000005;5;1;10001;;44;19;25;19;20;1;4;0;8;10;0;1;0;4;1;1;1;3;1;3;6;4;6;1;2;1;1;4;5;3;0;0;1;2;1;0;1;2;4;0;1;0;1;1;2;40;5;12;14;8;1;0;16;2;6;4;4;0;0;21;16;4;11;7;3;17;5;2;2;1;1;0;19;4;12;4;4;1;1;3;0;0;1;0;1;3;0;0;0;0;4;24;3;0;3;0;1920;17;5;2;24;44;13;5;4;1;1;0;0;13;10;6;4;5;1;0;5;1;0;0;0;0;0;0;0;0;0;6;0;1;0;1;4;0;0;28;0;2;4;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000006;6;1;10001;;11;6;5;5;6;0;0;0;3;3;0;0;0;1;0;0;0;2;2;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;10;7;2;1;0;0;0;5;5;0;0;0;0;0;5;5;0;3;3;0;5;2;1;2;1;0;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;5;0;448;0;2;2;4;11;0;2;1;1;0;0;0;5;2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;9;0;0;1;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000007;7;1;10001;;29;13;16;17;9;0;2;1;9;4;0;0;0;2;2;1;0;1;3;2;4;1;4;1;1;1;0;0;6;1;2;1;0;1;2;0;1;0;2;0;1;0;0;0;2;27;6;5;8;3;5;0;12;3;4;2;0;3;0;16;14;1;8;7;0;8;1;2;0;0;1;0;10;6;5;1;3;0;1;2;0;0;0;0;0;3;0;0;0;0;3;14;14;0;14;0;1014;10;1;3;14;29;8;1;2;2;1;0;0;7;7;6;1;6;0;0;6;0;0;0;0;0;0;0;0;0;0;5;1;0;1;2;2;1;0;28;0;4;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000008;8;1;10001;;21;12;9;11;6;1;1;2;6;3;1;1;1;1;0;1;0;1;0;0;0;4;1;1;1;1;2;2;6;0;0;0;0;1;0;0;0;3;0;0;1;1;2;1;3;20;5;3;7;2;1;2;12;4;2;4;1;0;1;10;10;0;8;8;0;9;4;1;0;0;2;1;6;2;6;3;2;1;0;1;1;0;0;1;2;0;0;0;0;0;2;13;15;0;15;0;949;7;2;6;15;21;11;2;2;0;0;0;0;13;13;8;5;8;0;0;7;1;0;0;0;0;0;0;0;0;2;5;1;1;2;2;3;0;0;28;1;2;5;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000009;9;1;10001;;36;18;18;11;22;1;2;0;5;11;1;1;0;0;0;2;2;2;0;1;1;6;4;3;1;5;2;2;5;0;0;2;1;0;0;0;1;2;3;1;1;3;1;1;2;36;7;7;12;7;2;1;18;3;3;7;3;2;0;17;13;2;9;8;1;17;7;3;2;1;2;2;12;1;10;4;17;9;6;9;2;3;4;2;13;3;1;0;0;0;17;18;10;0;10;0;1211;18;0;0;18;36;8;6;2;0;2;0;0;9;9;8;1;8;0;0;8;0;0;0;0;0;0;0;0;0;3;4;1;0;1;7;0;0;0;29;0;4;4;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000010;10;1;10001;;158;75;83;77;61;5;9;6;38;31;2;1;3;9;6;9;10;6;13;7;8;19;12;13;10;4;5;9;18;5;1;4;4;5;5;3;4;10;9;4;6;4;1;2;8;147;25;39;55;18;6;4;69;13;16;29;9;1;1;76;72;4;46;45;1;58;19;15;12;5;7;5;68;22;24;9;27;15;12;12;3;6;8;1;7;16;4;0;0;0;27;74;22;2;22;0;5627;55;19;3;77;158;37;16;11;11;1;1;7;20;20;20;0;17;2;1;16;0;1;2;0;1;0;0;0;0;2;7;11;5;1;6;4;3;1;110;0;16;4;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000011;11;1;10001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000012;12;1;10001;;86;43;43;41;30;6;4;5;26;15;1;0;1;6;5;3;5;2;5;7;10;8;10;8;3;2;1;3;8;2;5;3;3;2;1;4;5;3;6;3;1;0;1;1;3;78;14;25;28;9;2;0;39;8;8;14;7;2;0;51;49;2;24;22;2;21;9;1;7;4;1;1;51;7;12;4;18;9;10;8;0;5;4;0;9;7;2;0;0;0;18;42;41;0;41;0;3275;26;11;6;43;86;19;9;12;2;1;0;0;26;21;17;4;15;1;1;14;1;0;1;0;0;1;0;0;0;1;6;10;1;0;1;11;4;0;113;0;11;6;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000013;13;1;10001;;76;35;41;33;32;2;5;4;15;17;1;0;2;3;4;4;3;8;5;3;3;3;9;5;5;7;2;2;10;1;0;3;1;6;2;1;2;0;5;2;2;4;2;1;3;73;16;21;20;12;4;0;34;7;11;11;5;0;0;33;33;0;18;18;0;32;13;4;10;5;3;2;39;3;15;6;10;4;5;5;0;2;2;0;4;5;1;0;0;0;10;32;37;1;37;0;2931;15;15;3;33;76;11;11;4;5;1;1;6;11;11;11;0;11;0;0;9;2;0;0;0;0;0;0;0;0;1;2;8;0;3;1;4;2;1;77;2;7;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000014;14;1;10001;;47;20;27;16;19;2;5;5;7;9;2;1;1;2;0;2;0;3;3;2;3;5;4;5;3;3;1;4;7;0;0;1;0;2;0;1;2;2;2;2;2;1;0;2;3;45;15;10;11;8;1;0;20;7;4;4;4;1;0;26;26;0;11;11;0;17;8;2;2;2;2;1;18;5;11;5;3;0;0;1;2;0;0;0;1;0;1;1;0;0;3;26;1;0;1;0;2206;11;13;2;26;47;13;8;2;3;0;0;0;4;4;2;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;31;0;2;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000015;15;1;10001;;44;16;28;15;14;3;11;1;6;8;1;1;0;0;2;0;5;2;0;0;3;3;7;4;3;0;3;3;9;0;0;0;1;2;0;0;1;1;4;1;2;0;1;0;3;44;7;18;11;5;3;0;16;2;10;2;2;0;0;20;19;1;10;10;0;22;6;2;6;2;1;0;15;6;13;4;2;1;0;1;1;0;1;0;1;0;0;1;0;0;2;24;8;0;8;0;2196;5;15;5;25;44;14;7;0;4;0;0;0;5;5;3;2;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;1;34;0;3;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000016;16;1;10001;;142;66;76;55;50;8;18;11;26;27;4;2;7;5;5;5;5;4;6;5;12;19;13;11;5;4;6;6;31;3;4;2;3;2;3;2;4;9;5;6;4;1;3;1;14;136;36;45;36;13;6;0;62;17;21;16;4;4;0;65;62;3;33;32;1;62;24;9;11;7;6;1;62;11;36;16;12;5;3;9;0;3;2;0;9;0;3;0;0;0;12;80;11;0;11;0;7343;28;42;12;82;142;45;20;11;6;0;0;0;14;14;10;4;8;2;0;7;0;0;2;1;0;0;0;0;0;0;1;9;0;0;1;3;2;4;126;0;10;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000017;17;1;10001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000018;18;1;10001;;26;12;14;9;6;4;4;3;5;3;3;0;1;0;1;0;1;1;0;1;3;4;4;2;2;3;0;2;2;0;0;0;0;1;0;1;1;1;3;1;1;2;0;1;0;26;7;11;5;2;1;0;12;3;6;1;2;0;0;18;18;0;10;10;0;7;2;1;2;1;1;1;10;4;3;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;17;9;0;9;0;1595;8;9;0;17;26;11;3;3;0;0;0;0;8;8;7;1;4;2;1;1;4;1;0;1;0;0;0;0;0;1;1;5;2;0;0;2;3;0;48;2;5;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000019;19;1;10001;;32;17;15;17;9;1;4;1;12;5;0;0;0;2;2;1;2;2;0;4;3;4;2;2;1;1;1;2;3;1;2;0;2;2;0;3;0;2;2;1;1;0;0;1;0;30;9;8;6;4;3;0;16;4;6;3;1;2;0;16;15;1;11;11;0;11;3;6;3;3;0;0;16;3;2;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;15;14;0;14;0;1337;6;7;2;15;32;6;5;1;2;1;0;0;14;13;5;8;2;3;0;2;2;1;0;0;0;0;0;0;0;0;2;3;0;0;1;2;1;1;47;1;3;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000020;20;1;10001;;23;13;10;10;11;0;1;1;4;7;0;1;1;1;0;0;0;2;2;0;3;1;1;1;0;2;1;4;5;1;0;0;0;2;1;0;2;0;0;1;0;1;0;1;4;22;7;6;3;3;3;0;12;4;2;2;2;2;0;11;11;0;7;7;0;11;5;1;0;0;1;0;8;1;9;5;3;2;2;1;0;2;0;0;0;0;1;2;0;0;3;12;5;0;5;0;865;6;7;0;13;23;5;7;0;1;0;0;0;6;4;4;0;3;1;0;3;0;1;0;0;0;0;0;0;0;1;1;2;0;1;0;3;0;0;18;0;3;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000021;21;1;10001;;137;58;79;51;56;5;13;12;23;28;3;0;4;11;3;4;4;7;4;5;10;14;11;5;7;7;9;8;28;7;0;3;2;2;3;2;3;7;6;3;2;4;4;3;7;126;33;40;31;17;5;0;51;18;15;10;7;1;0;60;57;2;28;27;1;59;20;10;5;3;4;0;55;16;40;17;12;4;7;2;3;3;0;1;9;0;3;0;0;0;12;72;0;1;0;0;6873;25;44;5;74;137;35;23;9;6;1;0;0;7;7;3;4;0;3;0;0;0;1;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;114;0;3;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000022;22;1;10001;;71;33;38;35;22;1;13;0;17;12;1;3;0;4;2;0;0;4;4;5;8;8;2;1;1;6;9;3;14;2;1;0;0;3;3;3;4;3;1;1;1;2;4;2;3;65;20;25;12;8;0;0;30;10;11;5;4;0;0;32;30;2;18;17;1;33;12;2;2;2;2;1;25;5;27;9;4;1;2;1;1;1;0;0;3;0;1;0;0;0;4;39;8;0;8;0;3551;11;26;3;40;71;20;11;8;0;1;0;0;9;9;8;1;3;5;0;0;6;1;1;0;0;0;0;0;0;0;4;4;2;1;1;2;1;1;51;0;5;2;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000023;23;1;10001;;35;19;16;19;7;1;4;4;13;4;0;0;2;0;1;1;3;6;5;2;0;2;3;6;1;2;1;0;2;0;1;1;2;4;2;2;0;1;2;2;1;1;0;0;0;34;5;11;11;6;0;1;18;1;6;6;5;0;0;23;21;1;14;12;1;10;3;1;4;1;2;2;16;7;3;0;11;8;7;2;2;6;1;1;6;5;0;0;0;0;11;18;17;0;17;0;1306;12;5;1;18;35;9;4;3;1;1;0;0;13;13;12;1;11;1;0;11;0;1;0;0;0;0;0;0;0;1;3;8;4;2;2;4;0;0;41;0;12;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000024;24;1;10001;;69;27;42;34;23;6;3;3;13;11;2;0;1;0;4;6;5;3;3;5;4;9;9;4;4;5;3;0;5;0;0;2;5;2;0;2;2;3;4;2;1;3;1;0;0;69;10;21;20;9;9;0;27;2;11;11;2;1;0;40;39;1;16;16;0;19;9;2;6;5;2;2;44;6;9;2;7;3;1;4;2;1;1;1;3;3;1;0;0;0;7;34;25;0;25;0;2643;16;15;3;34;69;15;10;6;0;2;1;6;27;25;19;6;18;1;0;18;1;0;0;0;0;0;0;0;0;4;7;8;7;3;3;5;1;0;62;0;18;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000025;25;1;10001;;113;55;58;56;39;5;4;9;28;20;2;2;3;7;3;6;0;5;16;11;8;12;6;10;7;7;6;2;7;1;2;4;0;2;5;9;5;7;2;4;4;3;2;1;4;105;27;37;24;11;5;1;53;17;15;15;4;2;0;70;67;2;39;39;0;27;9;8;1;0;5;3;54;9;13;6;18;9;10;6;2;3;4;2;14;3;0;1;0;0;18;58;29;0;28;1;3948;28;25;6;59;113;35;8;4;10;2;0;0;25;18;16;2;16;0;0;16;0;0;0;0;0;0;0;0;0;0;6;10;3;1;3;7;2;0;90;0;14;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000026;26;1;10001;;160;78;82;69;64;8;11;8;33;32;5;3;5;6;6;7;5;3;9;16;9;16;11;10;11;4;10;11;26;3;3;1;1;1;3;9;5;12;4;5;4;3;6;8;10;154;23;55;38;29;9;0;75;10;30;19;11;5;0;79;75;4;44;42;2;62;27;14;7;3;3;1;74;13;38;22;24;8;13;10;1;2;5;1;17;7;0;0;0;0;24;78;28;0;28;0;6005;33;41;4;78;160;29;28;13;4;4;0;0;25;20;14;6;12;2;0;10;2;0;1;0;1;0;0;0;0;0;4;10;1;2;3;4;2;2;117;1;9;4;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000027;27;1;10001;;100;50;50;57;27;5;5;6;32;14;2;0;2;10;3;4;3;9;14;8;12;8;4;6;6;3;2;1;7;7;0;2;1;5;8;4;5;5;2;4;3;2;2;0;0;90;14;26;31;14;5;0;43;6;16;15;6;0;0;55;48;5;32;28;3;28;9;8;4;2;7;6;43;7;9;1;30;18;18;11;1;11;6;1;13;11;6;0;0;0;30;50;27;0;27;0;3440;34;14;2;50;100;24;10;11;2;3;0;0;31;25;22;3;21;0;1;21;1;0;0;0;0;0;0;0;0;4;11;7;6;3;6;4;3;0;84;2;14;5;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000028;28;1;10001;;265;115;150;112;107;11;26;9;52;53;5;4;1;7;13;9;10;11;16;9;18;19;25;19;15;16;14;23;41;5;3;6;4;4;12;4;7;11;13;6;8;6;9;5;12;257;51;88;69;37;12;0;109;20;41;30;15;3;0;111;106;5;57;54;3;125;44;13;17;6;11;7;102;19;84;31;17;6;6;9;2;2;3;1;13;2;2;0;0;0;17;128;11;0;11;0;11642;40;78;13;131;265;52;46;17;12;2;2;12;16;16;12;4;9;3;0;7;3;2;0;0;0;0;0;0;0;1;6;5;4;1;2;2;1;2;143;2;10;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000029;29;1;10001;;294;130;164;112;119;11;40;12;59;57;3;6;5;14;12;7;12;10;13;23;17;24;17;16;24;26;19;18;42;9;6;3;5;6;7;12;6;10;9;5;14;10;10;6;12;280;45;91;82;41;19;2;121;20;43;37;13;7;1;132;121;8;62;57;4;129;50;16;18;9;9;2;125;26;86;37;25;10;9;15;1;5;5;0;16;8;1;0;0;0;25;144;12;0;12;0;12108;38;102;7;147;294;65;43;20;14;4;1;7;8;8;7;1;0;7;0;0;0;6;1;0;0;0;0;0;0;0;0;7;0;0;0;0;2;5;157;0;7;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000030;30;1;10001;;455;196;259;197;154;14;62;28;96;76;8;11;5;10;19;17;17;13;17;22;36;38;45;28;28;35;20;29;81;3;9;8;9;5;8;12;15;18;20;11;15;14;9;13;27;443;54;128;139;92;28;2;191;23;67;63;25;13;0;206;193;12;99;95;4;203;77;27;24;12;14;8;179;53;138;57;40;14;12;27;1;4;10;0;31;5;4;0;0;0;40;235;30;1;30;0;19940;80;142;17;239;447;117;65;32;21;4;0;0;28;23;18;5;11;7;0;5;3;9;1;0;0;0;0;0;0;1;7;10;5;1;1;4;2;5;271;0;15;2;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000031;31;1;10001;;10;6;4;2;6;0;2;0;2;3;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;2;0;3;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;2;9;2;4;1;2;0;0;5;0;2;1;2;0;0;4;2;1;2;1;0;5;3;2;0;0;2;2;1;1;1;0;3;2;2;1;0;1;1;0;0;3;0;0;0;0;3;4;4;0;4;0;316;2;2;0;4;10;1;1;1;1;0;0;0;8;8;5;3;2;3;0;0;0;1;0;2;1;1;0;0;1;2;0;2;4;0;1;0;0;0;8;0;4;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000032;32;1;10001;;223;114;109;106;86;7;12;12;58;45;1;6;4;12;9;14;7;12;19;16;13;17;18;11;16;13;8;6;32;8;6;6;4;9;10;7;7;6;8;5;7;9;4;2;16;209;44;62;48;31;20;4;104;22;33;22;13;12;2;113;102;11;60;54;6;75;34;13;9;5;4;3;93;29;49;26;43;23;20;22;1;12;10;1;9;12;17;5;0;0;43;99;26;0;26;0;8151;35;54;11;100;223;34;35;12;14;4;1;7;22;22;16;6;11;5;0;6;3;6;1;0;0;0;0;0;0;3;4;9;2;2;1;5;5;1;129;0;10;6;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000033;33;1;10001;;194;88;106;86;72;4;22;10;40;35;2;7;4;12;9;8;8;11;7;13;7;14;20;13;15;17;6;10;24;6;3;3;3;7;3;6;5;6;8;6;6;10;2;4;10;181;38;51;54;23;14;1;82;18;29;22;8;5;0;91;88;1;47;45;0;74;29;16;10;5;9;7;79;23;39;16;20;10;6;11;3;3;5;2;11;4;1;4;0;0;20;89;2;0;2;0;7797;38;46;7;91;194;38;21;17;13;1;1;6;16;16;11;5;6;5;0;1;4;4;0;0;0;2;0;0;0;3;2;6;2;1;2;1;3;2;97;2;9;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000034;34;1;10001;;188;81;107;93;60;6;19;10;43;26;4;6;2;10;10;7;7;12;12;5;18;15;11;10;10;12;7;14;28;3;2;3;6;4;8;2;10;6;5;3;5;5;3;7;9;173;41;56;40;28;8;0;76;23;27;14;10;2;0;76;75;1;38;38;0;85;35;10;17;10;5;2;78;17;53;23;15;5;7;8;0;2;3;0;10;4;1;0;0;0;15;93;7;0;7;0;7122;36;53;4;93;188;44;22;13;9;5;0;0;14;14;12;2;7;5;0;6;1;3;2;0;0;0;0;0;0;0;4;8;0;1;4;3;1;3;105;1;9;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000035;35;1;10001;;136;54;82;63;38;6;20;9;26;20;3;2;3;5;5;9;3;7;10;12;8;7;6;12;5;8;7;8;24;1;3;4;1;2;2;7;4;4;3;8;1;3;3;2;6;129;30;40;29;27;3;0;51;11;20;9;10;1;0;63;60;3;30;27;3;54;16;5;5;2;2;1;58;13;42;13;7;1;5;2;0;0;1;0;0;3;4;0;0;0;7;68;4;1;4;0;6225;15;50;4;69;136;34;15;12;5;2;1;6;11;11;9;2;8;1;0;0;1;6;2;0;0;0;0;0;1;0;1;7;0;2;3;1;1;2;77;0;9;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000036;36;1;10001;;163;66;97;63;52;9;25;14;32;24;4;4;2;8;2;6;8;4;6;8;12;14;10;14;12;11;9;9;30;3;1;3;2;3;2;5;6;7;3;6;5;7;2;3;8;154;15;46;54;34;4;1;62;8;21;20;13;0;0;82;78;2;39;38;1;65;20;8;8;3;4;1;68;16;45;15;9;3;3;6;0;2;1;0;7;1;1;0;0;0;9;95;6;0;6;0;7106;31;55;10;96;163;52;30;8;4;1;1;6;11;11;6;5;1;5;0;0;0;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;3;3;103;0;6;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000037;37;1;10001;;403;166;237;159;133;18;74;19;73;65;6;16;6;13;19;12;18;12;10;10;14;35;32;26;23;19;19;35;106;8;7;4;7;5;5;5;6;18;15;14;10;7;5;18;32;386;72;94;91;77;47;5;157;32;47;39;23;15;1;137;131;4;65;64;1;222;82;18;26;11;18;10;139;25;160;61;26;13;9;14;3;5;7;1;13;10;3;0;0;0;26;162;12;0;12;0;14014;55;96;12;163;341;67;46;26;17;6;1;6;17;17;16;1;8;8;0;0;2;8;6;0;0;0;0;0;0;1;4;11;0;1;4;3;3;5;180;0;16;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000038;38;1;10001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000039;39;1;10001;;389;161;228;143;177;18;33;18;59;89;6;3;4;19;14;7;15;14;27;14;22;23;30;36;16;29;34;24;65;12;5;1;6;9;9;6;9;10;12;16;7;10;14;9;26;366;81;121;94;57;13;0;149;36;52;37;20;4;0;183;169;10;85;79;3;166;58;20;19;8;13;5;151;36;114;44;38;17;22;13;3;11;6;0;25;9;2;2;0;0;38;193;2;0;2;0;15495;76;100;19;195;385;79;70;25;15;5;1;6;15;15;7;8;1;6;0;0;2;0;3;1;1;0;0;0;0;0;1;6;0;0;0;2;0;5;216;0;7;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;3;Aosta;7003;70030000040;40;1;10001;;202;93;109;79;80;6;27;10;39;40;2;7;5;5;5;11;7;5;11;11;10;14;15;23;16;12;9;13;35;5;1;3;4;2;5;7;4;8;7;12;8;6;5;6;10;194;29;67;62;28;8;0;88;12;40;24;11;1;0;103;97;6;58;55;3;78;26;8;9;4;3;0;92;23;58;22;7;2;2;4;1;1;1;0;2;1;4;0;0;0;7;107;29;0;29;0;8700;33;64;11;108;202;51;31;16;9;1;0;0;21;21;12;9;6;6;0;1;1;4;4;1;0;0;1;0;1;1;4;6;1;2;1;3;2;3;138;0;11;1;0
